 1589430 561615  329.18390   45   14  350.33298  321.97059  8.10%  33.4 3430s
 1592162 562257  345.46134   45    9  350.33298  321.98477  8.09%  33.4 3435s
 1594627 562874  345.41368   47   16  350.33298  321.99864  8.09%  33.4 3440s
 1597147 563512  334.79466   46   12  350.33298  322.01085  8.08%  33.4 3445s
 1599739 564117  337.73683   49   16  350.33298  322.02491  8.08%  33.4 3450s
 1602245 564689  323.02742   38   19  350.33298  322.03892  8.08%  33.4 3455s
 1604961 565314  324.54935   45   14  350.33298  322.05457  8.07%  33.4 3460s
 1607375 565953  324.57508   46   21  350.33298  322.06749  8.07%  33.3 3465s
 1610108 566588     cutoff   48       350.33298  322.08374  8.06%  33.3 3470s
 1612474 567084  331.65712   45   13  350.33298  322.09785  8.06%  33.3 3475s
 1615231 567727  343.67205   52   12  350.33298  322.11048  8.06%  33.3 3480s
 1617632 568286  338.07582   45   16  350.33298  322.12366  8.05%  33.3 3485s
 1620372 568906  328.71921   43   16  350.33298  322.13710  8.05%  33.3 3490s
 1622930 569486  335.24166   40   16  350.33298  322.15194  8.04%  33.3 3495s
 1625714 570125  337.92832   49    9  350.33298  322.16847  8.04%  33.3 3500s
 1628242 570684  344.16735   47   15  350.33298  322.18199  8.04%  33.3 3505s
 1631026 571261  338.31117   41    8  350.33298  322.19665  8.03%  33.3 3510s
 1633447 571782  341.24195   47   18  350.33298  322.20940  8.03%  33.3 3515s
 1636222 572439     cutoff   55       350.33298  322.22394  8.02%  33.2 3520s
 1638670 572973  334.80939   39   15  350.33298  322.23777  8.02%  33.2 3525s
 1641432 573709  344.31842   37   16  350.33298  322.25009  8.02%  33.2 3530s
 1644088 574362  345.56658   46   15  350.33298  322.26449  8.01%  33.2 3535s
 1646683 574954     cutoff   43       350.33298  322.27638  8.01%  33.2 3540s
 1648989 575474  339.00842   55   12  350.33298  322.28831  8.01%  33.2 3545s
 1651746 576112     cutoff   64       350.33298  322.30126  8.00%  33.2 3550s
 1654226 576720  334.13062   46   11  350.33298  322.31391  8.00%  33.2 3555s
 1656904 577304  339.16481   56   18  350.33298  322.32750  7.99%  33.2 3560s
 1659180 577823  335.59022   41   14  350.33298  322.34114  7.99%  33.2 3565s
 1661896 578531     cutoff   43       350.33298  322.35424  7.99%  33.2 3570s
 1664455 579140  348.06327   71   15  350.33298  322.36726  7.98%  33.2 3575s
 1667149 579837  331.77215   59    8  350.33298  322.38063  7.98%  33.1 3580s
 1669605 580391  334.41353   50   15  350.33298  322.39447  7.97%  33.1 3585s
 1672209 580959  347.89251   41   10  350.33298  322.40822  7.97%  33.1 3590s
 1674637 581513  348.20731   43    8  350.33298  322.42088  7.97%  33.1 3595s
 1677329 582197  328.40725   59   17  350.33298  322.43416  7.96%  33.1 3600s
 1679973 582818  336.19014   53    9  350.33298  322.44839  7.96%  33.1 3605s
 1682444 583304  345.50638   51   13  350.33298  322.46028  7.96%  33.1 3610s
 1684828 583872  343.01763   48    9  350.33298  322.47247  7.95%  33.1 3615s
 1687606 584508  337.71074   53   10  350.33298  322.48657  7.95%  33.1 3620s
 1690094 585009  335.94779   48   13  350.33298  322.49968  7.94%  33.1 3625s
 1692724 585578  339.21410   45   14  350.33298  322.51158  7.94%  33.1 3630s
 1694987 586045  340.54972   45   13  350.33298  322.52337  7.94%  33.1 3635s
 1697738 586668  338.65778   47   13  350.33298  322.53762  7.93%  33.1 3640s
 1700341 587284  349.11504   50   12  350.33298  322.54974  7.93%  33.0 3645s
 1702934 587950  341.50595   50   11  350.33298  322.56275  7.93%  33.0 3650s
 1705432 588498  346.95048   52   12  350.33298  322.57513  7.92%  33.0 3655s
 1708273 589106  339.38019   45   21  350.33298  322.59077  7.92%  33.0 3660s
 1710586 589633  333.01382   48   18  350.33298  322.60384  7.92%  33.0 3665s
 1713236 590218  333.99371   49   10  350.33298  322.61868  7.91%  33.0 3670s
 1715931 590819  331.39786   51   13  350.33298  322.63251  7.91%  33.0 3675s
 1718678 591471  348.29483   51   11  350.33298  322.64697  7.90%  33.0 3680s
 1721272 591962  330.58675   56   20  350.33298  322.66083  7.90%  33.0 3685s
 1723971 592554  327.04800   50   18  350.33298  322.67408  7.90%  33.0 3690s
 1726491 593134  344.83390   55    7  350.33298  322.68649  7.89%  33.0 3695s
 1729169 593777  334.23535   55   14  350.33298  322.69848  7.89%  33.0 3700s
 1731656 594352  337.35650   51   15  350.33298  322.70991  7.88%  33.0 3705s
 1734167 594949  342.48471   42   14  350.33298  322.72190  7.88%  32.9 3710s
 1736753 595512  339.76842   52   15  350.33298  322.73498  7.88%  32.9 3715s
 1739342 596056  340.21395   48    7  350.33298  322.74640  7.87%  32.9 3720s
 1742139 596631  341.56135   57   12  350.33298  322.75899  7.87%  32.9 3725s
 1744609 597243  334.39186   43   12  350.33298  322.76995  7.87%  32.9 3730s
 1747353 597834  349.80917   46    6  350.33298  322.78276  7.86%  32.9 3735s
 1749877 598322  339.83133   49   17  350.33298  322.79255  7.86%  32.9 3740s
 1752665 598832  336.09363   48   15  350.33298  322.80750  7.86%  32.9 3745s
 1754883 599414  331.09033   47   14  350.33298  322.81768  7.85%  32.9 3750s
 1757711 600084  347.18574   52   13  350.33298  322.83069  7.85%  32.9 3755s
 1760301 600611  328.97118   49    9  350.33298  322.84280  7.85%  32.9 3760s
 1762940 601171  337.77652   47   16  350.33298  322.85606  7.84%  32.9 3765s
 1765378 601710  335.67427   55   12  350.33298  322.86766  7.84%  32.8 3770s
 1768152 602312  338.89625   46   13  350.33298  322.88205  7.84%  32.8 3775s
 1770712 602838  339.71395   49    8  350.33298  322.89698  7.83%  32.8 3780s
 1773432 603474  347.64320   43   14  350.33298  322.91102  7.83%  32.8 3785s
 1776100 604046  336.71132   47   16  350.33298  322.92583  7.82%  32.8 3790s
 1778658 604574  346.58530   50   10  350.33298  322.93902  7.82%  32.8 3795s
 1781247 605111  334.55902   53   13  350.33298  322.95216  7.82%  32.8 3800s
 1783991 605651     cutoff   50       350.33298  322.96591  7.81%  32.8 3805s
 1786512 606169  335.49638   47   18  350.33298  322.97677  7.81%  32.8 3810s
 1789158 606812  344.94230   42   18  350.33298  322.98929  7.81%  32.8 3815s
 1791630 607319  344.19727   56   11  350.33298  323.00214  7.80%  32.8 3820s
 1794557 607883  342.73620   52   13  350.33298  323.01523  7.80%  32.8 3825s
 1797022 608478  342.24211   49   10  350.33298  323.02604  7.79%  32.8 3830s
 1799755 609124  349.27530   46    9  350.33298  323.03841  7.79%  32.7 3835s
 1801999 609714     cutoff   48       350.33298  323.04946  7.79%  32.7 3840s
 1804690 610297  326.20579   48   13  350.33298  323.06318  7.78%  32.7 3845s
 1807019 610878  330.32714   45   14  350.33298  323.07234  7.78%  32.7 3850s
 1809897 611527     cutoff   47       350.33298  323.08535  7.78%  32.7 3855s
 1812475 612101     cutoff   55       350.33298  323.09739  7.77%  32.7 3860s
 1815255 612688  342.07370   47   19  350.33298  323.11183  7.77%  32.7 3865s
 1817784 613169  333.04765   40   14  350.33298  323.12442  7.77%  32.7 3870s
 1820436 613780  330.18467   43   12  350.33298  323.13765  7.76%  32.7 3875s
 1823232 614452  335.33151   47    9  350.33298  323.15035  7.76%  32.7 3880s
 1825911 615024  349.04827   48   13  350.33298  323.16337  7.76%  32.7 3885s
 1828670 615527  341.22956   43   12  350.33298  323.17722  7.75%  32.7 3890s
 1831211 616123  346.24965   49    8  350.33298  323.19015  7.75%  32.7 3895s
 1833905 616681  335.23270   44   14  350.33298  323.20346  7.74%  32.6 3900s
 1836334 617225     cutoff   47       350.33298  323.21498  7.74%  32.6 3905s
 1839194 617835  333.81465   48   11  350.33298  323.22826  7.74%  32.6 3910s
 1841602 618367  339.31611   55   12  350.33298  323.23883  7.73%  32.6 3915s
 1844312 618853  341.06591   49   16  350.33298  323.25114  7.73%  32.6 3920s
 1846707 619367  348.92822   54   11  350.33298  323.26182  7.73%  32.6 3925s
 1849435 619990  335.03477   52   14  350.33298  323.27528  7.72%  32.6 3930s
 1852032 620607  347.79275   46   14  350.33298  323.28656  7.72%  32.6 3935s
 1854856 621201     cutoff   46       350.33298  323.29752  7.72%  32.6 3940s
 1857490 621696     cutoff   52       350.33298  323.31016  7.71%  32.6 3945s
 1860279 622216  345.40216   45    9  350.33298  323.32599  7.71%  32.6 3950s
 1862718 622787  348.07108   63    6  350.33298  323.33671  7.71%  32.6 3955s
 1865536 623371  340.72518   57   13  350.33298  323.35048  7.70%  32.6 3960s
 1868021 623910     cutoff   40       350.33298  323.36356  7.70%  32.5 3965s
 1870507 624378  348.44061   50    9  350.33298  323.37566  7.69%  32.5 3970s
 1873167 624939  341.42989   36   15  350.33298  323.38857  7.69%  32.5 3975s
 1875964 625582     cutoff   53       350.33298  323.40050  7.69%  32.5 3980s
 1878541 626080  335.55339   51   12  350.33298  323.41345  7.68%  32.5 3985s
 1881240 626637  334.67893   45   18  350.33298  323.42792  7.68%  32.5 3990s
 1883652 627143  348.19013   43   10  350.33298  323.44015  7.68%  32.5 3995s
 1886311 627696  342.20101   42   13  350.33298  323.45215  7.67%  32.5 4000s
 1889107 628311  333.43916   46   15  350.33298  323.46305  7.67%  32.5 4005s
 1891382 628799  337.79436   44   13  350.33298  323.47483  7.67%  32.5 4010s
 1894170 629334  339.60613   45   12  350.33298  323.48610  7.66%  32.5 4015s
 1896525 629802  330.28801   44   13  350.33298  323.49968  7.66%  32.5 4020s
 1899253 630391  337.66593   43   12  350.33298  323.51313  7.66%  32.5 4025s
 1901704 630912  335.60792   45   15  350.33298  323.52485  7.65%  32.5 4030s
 1904382 631512  336.90904   48   12  350.33298  323.53775  7.65%  32.4 4035s
 1907062 632100  340.63685   49   10  350.33298  323.55212  7.64%  32.4 4040s
 1909807 632638     cutoff   58       350.33298  323.56383  7.64%  32.4 4045s
 1912549 633183  348.62346   52   11  350.33298  323.57475  7.64%  32.4 4050s
 1915227 633709  344.41422   50   13  350.33298  323.58866  7.63%  32.4 4055s
 1917800 634216  343.21262   53   13  350.33298  323.60062  7.63%  32.4 4060s
 1920587 634756  337.61190   49   16  350.33298  323.61337  7.63%  32.4 4065s
 1923122 635275  347.70075   49   16  350.33298  323.62498  7.62%  32.4 4070s
 1925853 635774  346.66639   49   12  350.33298  323.63765  7.62%  32.4 4075s
 1928415 636226  338.90171   45   12  350.33298  323.65167  7.62%  32.4 4080s
 1931230 636743  347.02714   48   13  350.33298  323.66594  7.61%  32.4 4085s
 1933858 637332  346.14664   55   16  350.33298  323.67721  7.61%  32.4 4090s
 1936499 637861  342.95204   54    6  350.33298  323.69015  7.61%  32.4 4095s
 1939269 638453  339.12391   46   14  350.33298  323.70228  7.60%  32.3 4100s
 1942096 638997  344.96135   43    9  350.33298  323.71547  7.60%  32.3 4105s
 1944741 639487  332.61460   52   13  350.33298  323.72770  7.59%  32.3 4110s
 1947167 639930  349.78147   50   16  350.33298  323.73777  7.59%  32.3 4115s
 1949774 640446  336.05742   46   14  350.33298  323.74885  7.59%  32.3 4120s
 1952286 640918     cutoff   48       350.33298  323.76053  7.58%  32.3 4125s
 1955077 641491     cutoff   44       350.33298  323.77289  7.58%  32.3 4130s
 1957920 642100  332.70416   48   13  350.33298  323.78447  7.58%  32.3 4135s
 1960640 642631  340.28392   47   13  350.33298  323.79624  7.57%  32.3 4140s
 1963358 643207  336.66633   52   10  350.33298  323.80828  7.57%  32.3 4145s
 1965884 643674  349.68557   56   14  350.33298  323.81877  7.57%  32.3 4150s
 1968393 644185     cutoff   67       350.33298  323.83000  7.57%  32.3 4155s
 1971201 644730  331.83491   46   16  350.33298  323.84446  7.56%  32.3 4160s
 1973549 645226  331.90816   41   15  350.33298  323.85520  7.56%  32.3 4165s
 1976371 645794  329.13602   44   14  350.33298  323.86838  7.55%  32.2 4170s
 1979018 646320  343.48407   44   11  350.33298  323.87943  7.55%  32.2 4175s
 1981779 646808     cutoff   54       350.33298  323.89253  7.55%  32.2 4180s
 1984421 647306  342.32241   45   10  350.33298  323.90444  7.54%  32.2 4185s
 1987126 647871  335.72416   46   13  350.33298  323.91649  7.54%  32.2 4190s
 1989526 648388  332.01295   50   13  350.33298  323.92825  7.54%  32.2 4195s
 1992361 648990  338.34243   53   14  350.33298  323.94062  7.53%  32.2 4200s
 1994939 649471  347.68201   59   11  350.33298  323.95206  7.53%  32.2 4205s
 1997846 650037  327.31688   50   14  350.33298  323.96479  7.53%  32.2 4210s
 2000430 650547  343.68651   50   14  350.33298  323.97601  7.52%  32.2 4215s
 2002956 650995  333.73895   53   18  350.33298  323.98813  7.52%  32.2 4220s
 2005751 651561     cutoff   47       350.33298  324.00020  7.52%  32.2 4225s
 2008299 652048  346.55277   64   11  350.33298  324.01224  7.51%  32.2 4230s
 2011077 652663  333.35306   51   13  350.33298  324.02349  7.51%  32.2 4235s
 2013594 653191  328.33094   49   14  350.33298  324.03545  7.51%  32.1 4240s
 2016401 653703  333.13062   54   10  350.33298  324.04905  7.50%  32.1 4245s
 2018900 654207  347.23562   44   13  350.33298  324.06012  7.50%  32.1 4250s
 2021724 654742     cutoff   51       350.33298  324.07111  7.50%  32.1 4255s
 2024235 655222  343.43699   47   12  350.33298  324.08296  7.49%  32.1 4260s
 2027040 655751  346.11780   60   11  350.33298  324.09525  7.49%  32.1 4265s
 2029355 656170  329.38978   57   17  350.33298  324.10490  7.49%  32.1 4270s
 2032290 656736  337.16179   52   17  350.33298  324.11838  7.48%  32.1 4275s
 2034892 657201  345.60949   49   13  350.33298  324.13012  7.48%  32.1 4280s
 2037644 657703  331.13264   43   12  350.33298  324.14181  7.48%  32.1 4285s
 2040290 658237  338.69147   44   15  350.33298  324.15349  7.47%  32.1 4290s
 2043180 658860     cutoff   51       350.33298  324.16634  7.47%  32.1 4295s
 2045937 659432  337.83300   47   10  350.33298  324.17680  7.47%  32.1 4300s
 2048604 659954  327.11977   46   14  350.33298  324.18858  7.46%  32.1 4305s
 2051342 660521  343.01921   40   18  350.33298  324.20123  7.46%  32.0 4310s
 2053988 661045     cutoff   54       350.33298  324.21336  7.46%  32.0 4315s
 2056853 661559  339.88525   47   11  350.33298  324.22689  7.45%  32.0 4320s
 2059319 662086  346.53992   52   14  350.33298  324.23771  7.45%  32.0 4325s
 2062117 662612  328.78821   45   14  350.33298  324.24957  7.45%  32.0 4330s
 2064574 663024  346.09398   46   13  350.33298  324.26158  7.44%  32.0 4335s
 2067256 663532  329.25761   44   12  350.33298  324.27349  7.44%  32.0 4340s
 2069788 663967  347.84694   51   14  350.33298  324.28478  7.44%  32.0 4345s
 2072770 664589  327.59318   39   16  350.33298  324.29868  7.43%  32.0 4350s
 2075373 665165  346.92532   56   15  350.33298  324.30996  7.43%  32.0 4355s
 2078269 665744  340.26085   45   16  350.33298  324.32322  7.42%  32.0 4360s
 2080719 666323     cutoff   48       350.33298  324.33301  7.42%  32.0 4365s
 2083533 666857     cutoff   57       350.33298  324.34491  7.42%  32.0 4370s
 2085972 667327  349.32731   48   10  350.33298  324.35682  7.41%  32.0 4375s
 2088785 667857  336.72833   51   13  350.33298  324.37092  7.41%  31.9 4380s
 2091310 668362  329.56842   54   18  350.33298  324.38092  7.41%  31.9 4385s
 2094167 668850  339.77675   48   18  350.33298  324.39384  7.40%  31.9 4390s
 2096524 669257     cutoff   50       350.33298  324.40483  7.40%  31.9 4395s
 2099193 669850     cutoff   59       350.33298  324.41639  7.40%  31.9 4400s
 2101581 670309  332.08155   46   16  350.33298  324.42656  7.39%  31.9 4405s
 2104357 670820     cutoff   54       350.33298  324.43836  7.39%  31.9 4410s
 2107030 671307     cutoff   53       350.33298  324.45007  7.39%  31.9 4415s
 2109687 671804  326.74634   42   13  350.33298  324.46094  7.38%  31.9 4420s
 2112417 672300  338.11342   44   11  350.33298  324.47253  7.38%  31.9 4425s
 2114950 672733  335.20866   39   11  350.33298  324.48474  7.38%  31.9 4430s
 2117680 673236  336.85187   53   18  350.33298  324.49585  7.38%  31.9 4435s
 2119959 673705  335.24441   45   15  350.33298  324.50517  7.37%  31.9 4440s
 2122786 674221  333.56786   49    9  350.33298  324.51651  7.37%  31.9 4445s
 2125518 674711  329.16708   45   18  350.33298  324.52899  7.37%  31.9 4450s
 2128397 675285  333.67476   47   24  350.33298  324.54212  7.36%  31.9 4455s
 2131056 675776  337.24646   54   14  350.33298  324.55270  7.36%  31.8 4460s
 2133822 676242  328.54953   46   18  350.33298  324.56484  7.36%  31.8 4465s
 2136392 676696  345.63662   56   10  350.33298  324.57640  7.35%  31.8 4470s
 2139097 677225  332.59650   48   15  350.33298  324.58943  7.35%  31.8 4475s
 2141727 677703     cutoff   47       350.33298  324.60086  7.35%  31.8 4480s
 2144615 678242     cutoff   56       350.33298  324.61389  7.34%  31.8 4485s
 2147205 678711  345.75367   44   13  350.33298  324.62495  7.34%  31.8 4490s
 2149982 679261  328.96912   52   15  350.33298  324.63717  7.33%  31.8 4495s
 2152772 679763  347.10063   52   12  350.33298  324.64934  7.33%  31.8 4500s
 2155409 680160     cutoff   54       350.33298  324.66069  7.33%  31.8 4505s
 2158290 680675  336.56706   47   11  350.33298  324.67232  7.32%  31.8 4510s
 2160895 681177     cutoff   52       350.33298  324.68287  7.32%  31.8 4515s
 2163809 681683  337.72500   41   14  350.33298  324.69529  7.32%  31.8 4520s
 2166439 682120  340.50219   40   14  350.33298  324.70801  7.31%  31.8 4525s
 2169234 682646  332.11489   48   16  350.33298  324.72011  7.31%  31.7 4530s
 2171643 683085  349.68646   45   10  350.33298  324.72943  7.31%  31.7 4535s
 2174546 683688  341.94550   56   12  350.33298  324.74261  7.30%  31.7 4540s
 2176986 684127  335.66633   52   11  350.33298  324.75252  7.30%  31.7 4545s
 2179881 684637     cutoff   62       350.33298  324.76388  7.30%  31.7 4550s
 2182354 685087  340.28373   40   13  350.33298  324.77579  7.30%  31.7 4555s
 2185104 685635     cutoff   53       350.33298  324.78709  7.29%  31.7 4560s
 2187771 686099  340.24947   42   15  350.33298  324.79772  7.29%  31.7 4565s
 2190571 686649  333.28399   40   17  350.33298  324.80858  7.29%  31.7 4570s
 2193058 687096  342.27554   53   17  350.33298  324.81793  7.28%  31.7 4575s
 2195682 687554  341.86379   43   13  350.33298  324.82916  7.28%  31.7 4580s
 2198544 688055     cutoff   49       350.33298  324.84042  7.28%  31.7 4585s
 2201217 688525     cutoff   50       350.33298  324.85110  7.27%  31.7 4590s
 2204121 689103     cutoff   51       350.33298  324.86295  7.27%  31.7 4595s
 2206479 689506  341.65588   37   14  350.33298  324.87313  7.27%  31.7 4600s
 2209284 690047  338.90668   41   15  350.33298  324.88424  7.26%  31.7 4605s
 2211671 690451  349.39445   66    7  350.33298  324.89456  7.26%  31.7 4610s
 2214534 690999  346.82932   58   12  350.33298  324.90591  7.26%  31.6 4615s
 2217127 691436  347.84314   52   14  350.33298  324.91775  7.25%  31.6 4620s
 2220054 691942  346.76339   55   11  350.33298  324.92949  7.25%  31.6 4625s
 2222561 692341  346.90458   52   19  350.33298  324.94028  7.25%  31.6 4630s
 2225227 692794  348.58298   52   11  350.33298  324.95168  7.24%  31.6 4635s
 2228013 693287  340.18114   53   13  350.33298  324.96206  7.24%  31.6 4640s
 2230904 693815     cutoff   50       350.33298  324.97412  7.24%  31.6 4645s
 2233524 694245     cutoff   49       350.33298  324.98415  7.24%  31.6 4650s
 2236257 694755  344.39176   49   15  350.33298  324.99512  7.23%  31.6 4655s
 2238937 695148  348.65250   50   15  350.33298  325.00691  7.23%  31.6 4660s
 2241485 695640  347.30275   48   14  350.33298  325.01721  7.23%  31.6 4665s
 2244370 696153  337.64149   51   19  350.33298  325.02954  7.22%  31.6 4670s
 2246994 696663  347.94971   43   12  350.33298  325.04131  7.22%  31.6 4675s
 2249819 697230  330.93103   47   15  350.33298  325.05193  7.22%  31.6 4680s
 2252380 697686  349.17602   46   10  350.33298  325.06269  7.21%  31.6 4685s
 2255169 698096  341.72223   47   15  350.33298  325.07375  7.21%  31.5 4690s
 2257966 698587  330.16898   37   13  350.33298  325.08499  7.21%  31.5 4695s
 2260933 699115  336.54454   49   14  350.33298  325.09632  7.20%  31.5 4700s
 2263601 699624  337.27064   53   13  350.33298  325.10809  7.20%  31.5 4705s
 2266295 700136  339.89434   38   14  350.33298  325.11872  7.20%  31.5 4710s
 2268921 700660  349.38060   52    8  350.33298  325.12987  7.19%  31.5 4715s
 2271748 701128  348.26898   51   12  350.33298  325.14061  7.19%  31.5 4720s
 2274167 701537  349.55577   45   12  350.33298  325.15019  7.19%  31.5 4725s
 2276830 701983  344.62440   54   15  350.33298  325.16028  7.19%  31.5 4730s
 2279650 702468     cutoff   49       350.33298  325.17138  7.18%  31.5 4735s
 2282247 702896  338.33299   49    6  350.33298  325.18172  7.18%  31.5 4740s
 2284983 703382  336.25922   41   14  350.33298  325.19209  7.18%  31.5 4745s
 2287770 703828  326.10984   40   13  350.33298  325.20416  7.17%  31.5 4750s
 2290748 704327  345.78685   55   17  350.33298  325.21602  7.17%  31.5 4755s
 2293114 704721  345.94013   57   11  350.33298  325.22587  7.17%  31.5 4760s
 2296001 705209     cutoff   49       350.33298  325.23787  7.16%  31.5 4765s
 2298568 705596  329.72801   48   14  350.33298  325.24907  7.16%  31.4 4770s
 2301535 706053  345.87092   54   17  350.33298  325.26015  7.16%  31.4 4775s
 2304273 706514  347.32733   52   16  350.33298  325.27163  7.15%  31.4 4780s
 2307242 707075  336.39348   38   12  350.33298  325.28424  7.15%  31.4 4785s
 2309808 707570  347.79615   50   15  350.33298  325.29523  7.15%  31.4 4790s
 2312571 708012  337.33465   53   17  350.33298  325.30666  7.14%  31.4 4795s
 2315442 708461  337.02313   53   14  350.33298  325.31588  7.14%  31.4 4800s
 2318189 708894  329.63283   48   13  350.33298  325.32587  7.14%  31.4 4805s
 2320994 709392  335.50940   43   15  350.33298  325.33575  7.14%  31.4 4810s
 2323635 709866  345.41292   50   12  350.33298  325.34719  7.13%  31.4 4815s
 2326439 710380     cutoff   62       350.33298  325.35940  7.13%  31.4 4820s
 2329138 710855  340.89706   55   11  350.33298  325.36872  7.13%  31.4 4825s
 2332034 711334  342.15172   49   11  350.33298  325.38128  7.12%  31.4 4830s
 2334597 711723  332.51065   46   10  350.33298  325.39053  7.12%  31.4 4835s
 2337532 712178  348.31055   49   15  350.33298  325.40275  7.12%  31.4 4840s
 2340256 712653  327.30248   45   13  350.33298  325.41176  7.11%  31.3 4845s
 2343077 713068  327.69894   42   10  350.33298  325.42360  7.11%  31.3 4850s
 2345726 713521  338.73150   45   16  350.33298  325.43444  7.11%  31.3 4855s
 2348372 713996  344.75924   54   14  350.33298  325.44444  7.10%  31.3 4860s
 2351343 714491     cutoff   48       350.33298  325.45646  7.10%  31.3 4865s
 2353923 714948  334.18613   41   12  350.33298  325.46569  7.10%  31.3 4870s
 2356651 715374  339.62929   61   13  350.33298  325.47709  7.09%  31.3 4875s
 2359221 715735  349.89871   42   11  350.33298  325.48777  7.09%  31.3 4880s
 2362020 716145  336.26689   37   17  350.33298  325.49777  7.09%  31.3 4885s
 2364952 716658  336.27645   52   15  350.33298  325.50849  7.09%  31.3 4890s
 2367760 717156  344.50284   41   13  350.33298  325.51840  7.08%  31.3 4895s
 2370317 717627  342.05825   51   16  350.33298  325.52723  7.08%  31.3 4900s
 2373184 718104  342.37664   50   11  350.33298  325.54090  7.08%  31.3 4905s
 2375730 718553     cutoff   46       350.33298  325.55006  7.07%  31.3 4910s
 2378265 718940  346.85782   46   14  350.33298  325.56003  7.07%  31.3 4915s
 2381145 719437  335.08697   46   11  350.33298  325.56997  7.07%  31.3 4920s
 2383582 719818  343.10442   48   12  350.33298  325.57843  7.07%  31.3 4925s
 2386536 720253  343.98070   49   15  350.33298  325.58983  7.06%  31.2 4930s
 2389370 720755  338.17070   50   16  350.33298  325.60101  7.06%  31.2 4935s
 2392279 721269  341.57087   49   13  350.33298  325.61168  7.06%  31.2 4940s
 2394939 721677  334.88154   43   17  350.33298  325.62257  7.05%  31.2 4945s
 2397750 722114  337.04814   50    9  350.33298  325.63235  7.05%  31.2 4950s
 2400625 722565  349.42911   45   18  350.33298  325.64272  7.05%  31.2 4955s
 2403331 723044  327.97615   42   14  350.33298  325.65263  7.04%  31.2 4960s
 2405991 723410     cutoff   53       350.33298  325.66226  7.04%  31.2 4965s
 2408844 723791     cutoff   45       350.33298  325.67262  7.04%  31.2 4970s
 2411613 724220  336.94781   42   14  350.33298  325.68384  7.04%  31.2 4975s
 2413932 724576  334.59578   50   18  350.33298  325.69266  7.03%  31.2 4980s
 2416900 725085  338.80370   49   14  350.33298  325.70405  7.03%  31.2 4985s
 2419600 725559  345.24742   50    8  350.33298  325.71308  7.03%  31.2 4990s
 2422516 726066  335.67043   44   13  350.33298  325.72254  7.02%  31.2 4995s
 2424947 726469  349.60150   53    8  350.33298  325.73332  7.02%  31.2 5000s
 2427848 726976  349.41174   54    8  350.33298  325.74435  7.02%  31.2 5005s
 2430488 727446  347.15152   52   16  350.33298  325.75523  7.02%  31.1 5010s
 2433352 727925  342.63932   42   13  350.33298  325.76652  7.01%  31.1 5015s
 2436128 728341  349.66207   48   11  350.33298  325.77691  7.01%  31.1 5020s
 2439123 728841  339.70479   51   10  350.33298  325.78769  7.01%  31.1 5025s
 2441761 729296  348.48378   61   13  350.33298  325.79729  7.00%  31.1 5030s
 2444343 729632  343.15716   49   13  350.33298  325.80748  7.00%  31.1 5035s
 2447327 730187  343.43580   44   15  350.33298  325.81836  7.00%  31.1 5040s
 2449974 730697  340.45451   56   12  350.33298  325.82761  6.99%  31.1 5045s
 2452707 731098  347.45240   55   17  350.33298  325.83788  6.99%  31.1 5050s
 2455579 731565  330.46786   49   19  350.33298  325.84799  6.99%  31.1 5055s
 2458516 732051     cutoff   49       350.33298  325.85904  6.99%  31.1 5060s
 2461242 732497     cutoff   44       350.33298  325.86868  6.98%  31.1 5065s
 2464315 732970     cutoff   63       350.33298  325.88063  6.98%  31.1 5070s
 2467048 733430     cutoff   47       350.33298  325.89008  6.98%  31.1 5075s
 2469604 733854  349.98335   44    9  350.33298  325.89901  6.97%  31.1 5080s
 2472479 734299  328.01103   49   10  350.33298  325.91132  6.97%  31.1 5085s
 2475200 734741  332.80919   53   17  350.33298  325.92023  6.97%  31.0 5090s
 2478128 735216  344.53747   39   11  350.33298  325.93153  6.97%  31.0 5095s
 2480682 735635  333.41440   41   13  350.33298  325.94138  6.96%  31.0 5100s
 2483584 736134  329.88857   47   16  350.33298  325.95114  6.96%  31.0 5105s
 2485995 736537  341.49657   40    9  350.33298  325.96031  6.96%  31.0 5110s
 2488939 736955  332.08346   45   11  350.33298  325.97236  6.95%  31.0 5115s
 2491815 737453  341.49172   46   13  350.33298  325.98266  6.95%  31.0 5120s
 2494572 737921     cutoff   54       350.33298  325.99316  6.95%  31.0 5125s
 2497321 738369     cutoff   48       350.33298  326.00292  6.94%  31.0 5130s
 2500201 738785  342.34814   57    7  350.33298  326.01457  6.94%  31.0 5135s
 2502976 739226  336.01025   52    8  350.33298  326.02348  6.94%  31.0 5140s
 2505491 739614     cutoff   53       350.33298  326.03274  6.94%  31.0 5145s
 2508204 739972  339.50840   42   10  350.33298  326.04448  6.93%  31.0 5150s
 2510744 740393  335.62910   45   21  350.33298  326.05306  6.93%  31.0 5155s
 2513761 740841  329.10418   44   14  350.33298  326.06362  6.93%  31.0 5160s
 2516440 741280  332.73811   52   18  350.33298  326.07467  6.92%  31.0 5165s
 2519368 741696  337.73014   47    8  350.33298  326.08762  6.92%  31.0 5170s
 2521929 742075  348.83724   44   10  350.33298  326.09755  6.92%  31.0 5175s
 2524860 742463  334.37991   48   10  350.33298  326.10983  6.91%  30.9 5180s
 2527437 742849  343.18440   55    9  350.33298  326.11999  6.91%  30.9 5185s
