  4457  4376   50.00000  117  101  865.00000   12.17172  98.6%   245 1003s
  4459  4377   48.00000  118  101  865.00000   12.17172  98.6%   247 1009s
  4461  4378   57.00000  119  101  865.00000   12.17172  98.6%   250 1016s
  4463  4380   60.00000  120  100  865.00000   12.17172  98.6%   252 1023s
  4465  4381   50.00000  121  101  865.00000   12.17172  98.6%   254 1031s
  4467  4382   47.65657  122  101  865.00000   12.17172  98.6%   257 1038s
  4469  4384   47.00000  123  101  865.00000   12.17172  98.6%   259 1044s
  4470  4384   36.09091  124  103  865.00000   12.17172  98.6%   259 1045s
  4472  4386   36.12121  125  103  865.00000   12.17172  98.6%   261 1050s
  4473  4386   52.91919  125  101  865.00000   12.17172  98.6%   265 1063s
  4475  4388   49.14141  126  102  865.00000   12.17172  98.6%   267 1068s
  4477  4389   50.00000  127  101  865.00000   12.17172  98.6%   269 1073s
  4479  4390   52.00000  128  101  865.00000   12.17172  98.6%   272 1081s
  4480  4391   36.38384  129  103  865.00000   12.17172  98.6%   272 1085s
  4481  4392   50.93939  129  101  865.00000   12.17172  98.6%   274 1090s
  4485  4394   47.00000  131  100  865.00000   12.17172  98.6%   277 1098s
  4487  4396   51.00000  132  100  865.00000   12.17172  98.6%   279 1105s
  4491  4398   52.00000  134  100  865.00000   12.17172  98.6%   283 1113s
  4493  4400   50.00000  135  100  865.00000   12.17172  98.6%   285 1120s
  4497  4402   45.84848  137  100  865.00000   12.17172  98.6%   289 1126s
  4499  4404   50.00000  138  100  865.00000   12.17172  98.6%   291 1132s
  4503  4406   51.75758  140  100  865.00000   12.17172  98.6%   296 1143s
  4504  4407   39.24242  141  102  865.00000   12.17172  98.6%   295 1145s
  4505  4408   57.00000  141  100  865.00000   12.17172  98.6%   298 1150s
  4509  4410   53.00000  143  100  865.00000   12.17172  98.6%   301 1158s
  4511  4412   53.00000  144  100  865.00000   12.17172  98.6%   302 1162s
  4513  4413   56.00000  145  100  865.00000   12.17172  98.6%   305 1172s
  4517  4416   54.00000  147   99  865.00000   12.17172  98.6%   308 1181s
  4519  4417   54.00000  148   99  865.00000   12.17172  98.6%   309 1187s
  4521  4418   58.00000  149   99  865.00000   12.17172  98.6%   313 1200s
  4526  4422   43.01010  152  101  865.00000   12.17172  98.6%   315 1205s
  4527  4422   56.00000  152   99  865.00000   12.17172  98.6%   317 1211s
  4531  4425   53.77778  154   99  865.00000   12.17172  98.6%   320 1217s
  4533  4426   49.15152  155  100  865.00000   12.17172  98.6%   321 1220s
  4537  4429   62.00000  157   99  865.00000   12.17172  98.6%   325 1232s
  4539  4430   60.00000  158   99  865.00000   12.17172  98.6%   327 1239s
  4541  4432   64.00000  159   99  865.00000   12.17172  98.6%   330 1252s
  4543  4433   66.00000  160   99  865.00000   12.17172  98.6%   333 1259s
  4545  4434   53.86869  161   99  865.00000   12.17172  98.6%   335 1264s
  4546  4435   48.06061  162  100  865.00000   12.17172  98.6%   335 1266s
  4549  4437   54.00000  163   99  865.00000   12.17172  98.6%   340 1283s
  4550  4438   47.00000  164  100  865.00000   12.17172  98.6%   340 1285s
  4551  4438   61.00000  164   99  865.00000   12.17172  98.6%   344 1298s
  4553  4440   64.00000  165   99  865.00000   12.17172  98.6%   349 1318s
  4555  4441   55.00000  166   99  865.00000   12.17172  98.6%   353 1334s
  4557  4442   50.00000  167   99  865.00000   12.17172  98.6%   355 1339s
  4558  4443   47.73737  168  101  865.00000   12.17172  98.6%   356 1344s
  4559  4444   55.95960  168   99  865.00000   12.17172  98.6%   358 1354s
  4561  4445   61.00000  169   99  865.00000   12.17172  98.6%   360 1359s
  4563  4446   66.00000  170   99  865.00000   12.17172  98.6%   362 1364s
  4565  4448   60.00000  171   99  865.00000   12.17172  98.6%   364 1372s
  4567  4449   78.00000  172   99  865.00000   12.17172  98.6%   367 1384s
  4569  4450   62.00000  173   99  865.00000   12.17172  98.6%   369 1389s
  4571  4452   61.00000  174   99  865.00000   12.17172  98.6%   371 1394s
  4573  4453   62.00000  175   99  865.00000   12.17172  98.6%   373 1402s
  4575  4454   67.00000  176   99  865.00000   12.17172  98.6%   375 1407s
  4577  4456   62.00000  177   99  865.00000   12.17172  98.6%   377 1411s
  4579  4457   71.77778  178   99  865.00000   12.17172  98.6%   379 1418s
  4581  4458   63.00000  179   99  865.00000   12.17172  98.6%   382 1425s
  4585  4461   62.00000  181   99  865.00000   12.17172  98.6%   385 1432s
  4589  4464   61.75758  183   99  865.00000   12.17172  98.6%   387 1440s
  4591  4465   75.00000  184   99  865.00000   12.17172  98.6%   390 1448s
  4593  4466   62.00000  185   99  865.00000   12.17172  98.6%   392 1456s
  4595  4468   74.00000  186   99  865.00000   12.17172  98.6%   396 1469s
  4597  4469   56.00000  187   99  865.00000   12.17172  98.6%   397 1472s
  4601  4472   61.00000  189   99  865.00000   12.17172  98.6%   399 1476s
