Rodando pra 1h
Optimize a model with 40044 rows, 59750 columns and 298263 nonzeros
Coefficient statistics:
  Matrix range    [1e+00, 1e+06]
  Objective range [3e-01, 7e-01]
  Bounds range    [1e+00, 1e+06]
  RHS range       [1e+00, 2e+02]
Presolve time: 0.50s
Presolved: 40044 rows, 59750 columns, 298263 nonzeros
Variable types: 39825 continuous, 19925 integer (19925 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   161   163  462.03944  136  251 3527.90000  448.93137  87.3%  3358 2299s
   162   164  457.37563  137  243 3527.90000  448.93137  87.3%  3338 2300s
   167   169  457.63287  142  247 3527.90000  448.93137  87.3%  3295 2313s
   168   170  457.68057  143  246 3527.90000  448.93137  87.3%  3288 2317s
   174   176  457.74922  149  249 3527.90000  448.93137  87.3%  3183 2320s
   177   179  457.78879  152  249 3527.90000  448.93137  87.3%  3141 2325s
   182   184  458.02188  157  251 3527.90000  448.93137  87.3%  3077 2330s
   183   185  458.15906  158  251 3527.90000  448.93137  87.3%  3079 2337s
   184   186  458.20874  159  254 3527.90000  448.93137  87.3%  3073 2342s
   185   187  458.38115  160  255 3527.90000  448.93137  87.3%  3092 2352s
   188   190  458.46792  163  257 3527.90000  448.93137  87.3%  3052 2356s
   191   193  458.59185  166  252 3527.90000  448.93137  87.3%  3027 2370s
   192   194  460.60652  166  245 3527.90000  448.93137  87.3%  3127 2425s
   194   196  458.94619  168  250 3527.90000  448.93137  87.3%  3123 2438s
   195   197  459.04482  169  252 3527.90000  448.93137  87.3%  3125 2446s
   198   200  459.11396  172  246 3527.90000  448.93137  87.3%  3089 2451s
   201   203  459.16227  175  246 3527.90000  448.93137  87.3%  3052 2455s
   203   205  459.25470  177  249 3527.90000  448.93137  87.3%  3032 2460s
   209   211  459.37256  183  254 3527.90000  448.93137  87.3%  2958 2468s
   210   212  459.39529  184  254 3527.90000  448.93137  87.3%  2947 2471s
   216   218  460.73567  190  255 3527.90000  448.93137  87.3%  2886 2480s
   217   219  459.56779  190  247 3527.90000  448.93137  87.3%  2891 2494s
   218   220  459.59401  191  247 3527.90000  448.93137  87.3%  2883 2496s
   221   223  459.64168  194  249 3527.90000  448.93137  87.3%  2851 2502s
   226   228  459.74871  199  256 3527.90000  448.93137  87.3%  2801 2506s
   232   234  459.96290  205  252 3527.90000  448.93137  87.3%  2741 2510s
   237   239  460.02894  210  247 3527.90000  448.93137  87.3%  2691 2515s
   246   248  460.55908  219  245 3527.90000  448.93137  87.3%  2630 2529s
   247   249  464.09986  219  247 3527.90000  448.93137  87.3%  2626 2532s
   248   250  460.73012  220  242 3527.90000  448.93137  87.3%  2626 2535s
   263   265  461.48359  235  254 3527.90000  448.93137  87.3%  2518 2561s
   264   266  461.38794  235  245 3527.90000  448.93137  87.3%  2533 2572s
   265   267  461.53116  236  239 3527.90000  448.93137  87.3%  2539 2576s
   268   270  461.62685  239  239 3527.90000  448.93137  87.3%  2518 2580s
   273   275  461.81909  244  236 3527.90000  448.93137  87.3%  2486 2587s
   276   278  461.87557  247  234 3527.90000  448.93137  87.3%  2465 2590s
